large-perc,small-perc,not-enough,enough-wide,enough-narrow,enough-guards-wide,enough-guards-narrow,num-ants,large-narrow,large-wide,small-narrow,small-wide,ln1,ln2,lw1,lw2,h
0.25,0.1,0.9,0.9,0.5,12,2,16,2,2,0,0,2,3,4,7,0
0.25,0.1,0.9,0.9,0.5,12,2,16,2,2,0,0,2,5,6,3,0
0.25,0.1,0.9,0.9,0.5,12,2,16,2,2,0,0,1,4,7,4,0
0.25,0.1,0.9,0.9,0.5,12,2,16,2,2,0,0,3,1,8,4,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,0,6,6,5,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,5,3,5,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,3,6,4,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,2,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,7,6,0,4,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,5,7,5,0,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,7,2,1,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,0,3,10,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,5,5,1,6,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,2,4,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,0,5,5,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,5,0,9,3,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,6,0,4,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,6,0,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,6,2,0,9,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,6,0,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,3,6,7,1,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,5,3,9,0,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,4,9,1,3,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,2,2,7,7,0
0.25,0.1,0.9,0.9,0.5,12,2,17,2,2,0,0,5,5,2,5,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,2,4,11,1,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,2,3,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,3,6,3,6,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,3,5,5,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,7,3,0,8,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,7,2,2,7,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,11,2,1,4,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,4,3,3,8,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,0,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,0,7,2,9,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,3,5,5,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,8,4,1,5,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,2,8,3,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,7,2,4,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,6,5,3,4,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,2,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,4,7,2,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,10,3,3,2,0
0.25,0.1,0.9,0.9,0.5,12,2,18,2,2,0,0,5,2,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,0,6,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,2,2,10,5,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,0,7,9,3,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,2,9,3,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,0,9,4,6,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,0,7,6,6,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,3,3,2,11,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,6,8,0,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,4,7,3,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,2,4,12,1,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,3,8,3,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,3,6,5,5,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,4,9,4,2,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,3,3,5,8,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,4,0,10,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,5,1,6,7,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,3,5,2,9,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,8,2,2,7,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,5,3,7,5,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,3,5,10,1,0
0.25,0.1,0.9,0.9,0.5,12,2,19,2,2,0,0,2,4,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,5,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,1,10,4,5,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,6,0,9,5,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,6,7,4,3,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,5,3,5,7,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,2,3,7,8,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,2,3,4,11,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,3,3,5,9,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,6,6,4,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,4,7,5,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,0,6,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,2,2,7,9,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,4,6,6,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,3,1,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,0,0,7,13,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,3,8,5,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,3,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,2,0,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,20,2,2,0,0,4,3,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,2,5,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,3,7,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,5,6,0,10,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,4,3,4,10,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,0,8,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,5,3,7,6,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,2,6,3,10,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,3,6,12,0,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,0,5,11,5,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,5,7,3,6,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,3,2,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,6,5,5,5,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,8,3,2,8,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,2,3,8,8,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,6,3,4,8,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,9,2,0,10,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,1,6,7,7,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,3,2,14,2,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,10,2,3,7,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,3,7,7,5,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,4,4,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,6,0,10,5,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,7,5,4,6,0
0.25,0.1,0.9,0.9,0.5,12,2,21,2,2,0,0,0,7,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,0,10,3,9,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,2,2,11,7,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,3,9,5,5,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,0,5,1,16,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,2,7,5,8,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,4,2,5,11,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,4,5,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,5,3,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,5,6,11,0,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,3,3,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,3,6,10,3,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,5,2,9,6,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,0,4,8,10,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,3,4,8,7,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,7,4,8,3,0
0.25,0.1,0.9,0.9,0.5,12,2,22,2,2,0,0,4,9,4,5,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,5,3,9,6,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,6,6,11,0,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,3,7,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,6,3,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,9,1,3,10,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,6,6,6,5,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,6,8,6,3,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,2,6,1,14,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,0,7,4,12,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,0,4,11,8,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,4,8,6,5,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,5,4,14,0,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,0,9,0,14,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,9,5,0,9,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,4,5,10,4,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,0,5,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,3,3,7,10,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,0,4,10,10,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,8,3,5,7,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,3,5,11,5,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,6,3,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,23,2,2,0,0,3,2,8,10,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,4,2,11,7,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,8,2,10,4,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,6,4,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,4,3,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,3,4,2,15,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,8,3,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,5,6,13,0,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,7,3,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,8,4,1,11,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,3,5,4,12,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,7,2,11,4,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,5,6,7,6,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,3,3,9,9,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,7,3,3,11,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,7,5,1,11,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,7,9,1,7,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,4,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,6,3,6,9,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,3,6,11,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,6,1,13,5,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,6,5,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,3,6,5,11,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,7,1,7,10,0
0.25,0.1,0.9,0.9,0.5,12,2,24,2,2,0,0,5,7,5,7,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,4,4,7,10,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,7,4,9,5,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,0,9,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,6,3,5,11,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,10,3,7,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,3,9,8,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,2,6,4,13,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,6,3,10,6,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,4,10,5,6,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,6,2,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,4,4,1,16,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,4,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,5,6,5,9,0
0.25,0.1,0.9,0.9,0.5,12,2,25,2,2,0,0,8,8,3,6,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,7,2,5,12,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,8,3,9,6,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,5,8,8,5,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,5,4,5,12,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,0,9,14,3,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,3,4,7,12,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,4,4,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,11,4,2,9,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,9,5,8,4,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,0,7,11,8,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,7,5,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,3,4,7,12,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,4,6,10,6,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,7,3,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,8,6,7,5,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,4,5,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,7,5,9,5,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,7,11,4,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,3,7,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,6,3,9,9,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,0,9,10,7,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,6,8,7,5,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,7,8,7,0
0.25,0.1,0.9,0.9,0.5,12,2,26,2,2,0,0,8,7,4,7,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,6,10,8,3,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,5,14,3,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,8,8,7,4,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,3,6,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,3,7,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,6,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,8,10,4,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,6,1,9,11,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,2,4,9,12,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,7,2,11,7,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,3,3,13,8,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,8,10,4,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,3,4,13,7,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,5,0,12,10,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,8,9,2,8,0
0.25,0.1,0.9,0.9,0.5,12,2,27,2,2,0,0,6,4,2,15,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,7,6,7,8,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,5,8,8,7,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,4,14,8,2,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,2,4,12,10,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,8,5,3,12,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,7,4,11,6,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,4,8,10,6,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,6,3,13,6,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,5,6,10,7,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,7,0,14,7,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,6,3,7,12,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,6,5,9,8,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,4,2,14,8,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,7,13,5,3,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,3,6,11,8,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,9,8,6,5,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,7,8,4,9,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,5,6,10,7,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,10,6,9,4,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,10,8,11,0,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,3,9,3,14,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,7,3,12,7,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,4,5,8,11,0
0.25,0.1,0.9,0.9,0.5,12,2,28,2,2,0,0,6,5,3,14,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,8,6,4,11,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,7,6,7,9,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,4,8,6,11,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,10,3,11,5,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,6,14,9,0,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,4,4,10,11,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,3,6,11,9,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,4,9,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,10,7,6,6,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,0,9,10,10,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,2,6,7,14,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,15,6,8,0,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,2,8,6,13,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,10,3,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,3,8,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,29,2,2,0,0,8,7,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,5,6,6,13,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,6,7,7,10,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,4,7,12,7,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,5,2,9,14,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,0,8,10,12,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,3,7,6,14,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,9,4,8,9,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,3,6,11,10,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,3,4,11,12,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,6,6,9,9,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,6,3,10,11,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,5,10,9,6,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,11,6,5,8,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,6,9,10,5,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,9,5,12,4,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,8,3,12,7,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,3,2,9,16,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,2,6,10,12,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,5,5,13,8,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,8,7,5,11,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,4,2,9,15,0
0.25,0.1,0.9,0.9,0.5,12,2,30,2,2,0,0,3,2,18,7,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,3,5,16,7,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,10,5,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,5,8,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,4,7,11,9,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,6,9,13,3,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,9,5,11,6,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,2,9,10,10,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,13,11,2,5,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,7,6,6,12,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,7,8,9,7,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,9,0,10,12,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,5,6,12,8,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,3,8,12,8,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,7,10,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,6,7,7,11,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,2,5,13,11,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,0,7,8,16,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,8,6,12,6,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,5,11,6,10,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,6,5,11,10,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,12,6,8,6,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,5,11,11,5,0
0.25,0.1,0.9,0.9,0.5,12,2,31,2,2,0,0,10,3,4,14,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,10,8,12,2,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,9,5,12,6,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,9,9,6,8,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,2,13,14,3,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,5,3,9,15,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,5,10,5,12,0
0.25,0.1,0.9,0.9,0.5,12,2,32,2,2,0,0,2,12,9,9,0
